roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
rh_17networks_RH_ContB_PFCv,-0.34420352056281545,-0.34420352056281545,-0.34420352056281545,100,RH,ContB,prefrontal,ContB,frontal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContB_Temp,-0.4952654074715746,-0.4952654074715746,-0.4952654074715746,100,RH,ContB,temporal,ContB,temporal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_IPS_1,-0.6313173587514502,-0.6313173587514502,-0.6313173587514502,100,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_IPS_2,-0.5648462362940957,-0.5648462362940957,-0.5648462362940957,100,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_IPS_3,-0.7657411174871785,-0.7657411174871785,-0.7657411174871785,100,RH,ContA,intraparietal_sulcus,ContA,parietal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_PFCl_1,-0.5081737311238207,-0.5081737311238207,-0.5081737311238207,100,RH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_PFCl_2,-0.7466428678480124,-0.7466428678480124,-0.7466428678480124,100,RH,ContA,prefrontal,ContA,frontal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_PrCv,-0.5050515354334185,-0.5050515354334185,-0.5050515354334185,100,RH,ContA,precentral,ContA,frontal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_TempOcc,-0.48755841572014524,-0.48755841572014524,-0.48755841572014524,100,RH,ContA,temporo_occipital,ContA,temporal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_ContA_pCun,-0.4916754045789535,-0.4916754045789535,-0.4916754045789535,100,RH,ContA,precuneus,ContA,parietal,fs8_thickness_kong200_17,Cont,impaired_like
rh_17networks_RH_Language_PFCv,-0.47769991754649266,-0.47769991754649266,-0.47769991754649266,100,RH,Language,prefrontal,Language,frontal,fs8_thickness_kong200_17,Language,impaired_like
rh_17networks_RH_Language_Temp_1,-0.6045971371662605,-0.6045971371662605,-0.6045971371662605,100,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,impaired_like
rh_17networks_RH_Language_Temp_2,-0.5355838735366705,-0.5355838735366705,-0.5355838735366705,100,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,impaired_like
rh_17networks_RH_Language_Temp_3,-0.658760921162101,-0.658760921162101,-0.658760921162101,100,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,impaired_like
rh_17networks_RH_SalVenAttnB_FrMed,-0.08765344478269281,-0.08765344478269281,-0.08765344478269281,100,RH,SalVenAttnB,medial_frontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnB_Ins,-0.42507070749587067,-0.42507070749587067,-0.42507070749587067,100,RH,SalVenAttnB,insula,SalVenAttnB,insula,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnB_PFCl,-0.5723004692424122,-0.5723004692424122,-0.5723004692424122,100,RH,SalVenAttnB,prefrontal,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnB_PrCv,-0.5469527330070157,-0.5469527330070157,-0.5469527330070157,100,RH,SalVenAttnB,precentral,SalVenAttnB,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_Language_Temp_4,-0.5474686130391861,-0.5474686130391861,-0.5474686130391861,100,RH,Language,temporal,Language,temporal,fs8_thickness_kong200_17,Language,impaired_like
rh_17networks_RH_SalVenAttnA_FrMed_1,-0.480507853960774,-0.480507853960774,-0.480507853960774,100,RH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnA_FrMed_2,-0.3617690191283649,-0.3617690191283649,-0.3617690191283649,100,RH,SalVenAttnA,medial_frontal,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnA_IPL,-0.8265576757494189,-0.8265576757494189,-0.8265576757494189,100,RH,SalVenAttnA,inferior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnA_Ins,-0.6286946413362342,-0.6286946413362342,-0.6286946413362342,100,RH,SalVenAttnA,insula,SalVenAttnA,insula,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnA_Oper,-0.48888393628012383,-0.48888393628012383,-0.48888393628012383,100,RH,SalVenAttnA,opercular,SalVenAttnA,frontal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_DorsAttnA_PrCd,-0.4549775812246811,-0.4549775812246811,-0.4549775812246811,100,RH,DorsAttnA,precentral,DorsAttnA,frontal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_SalVenAttnA_SPL,-0.0905741763437578,-0.0905741763437578,-0.0905741763437578,100,RH,SalVenAttnA,superior_parietal,SalVenAttnA,parietal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_SalVenAttnA_ST,-0.8613997013837963,-0.8613997013837963,-0.8613997013837963,100,RH,SalVenAttnA,auditory_superior_temporal,SalVenAttnA,temporal,fs8_thickness_kong200_17,SalVentAttn,impaired_like
rh_17networks_RH_DorsAttnB_PostC_1,-0.3185436046803719,-0.3185436046803719,-0.3185436046803719,100,RH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnB_PostC_2,-0.6034726508369423,-0.6034726508369423,-0.6034726508369423,100,RH,DorsAttnB,postcentral,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnB_PrCd,-0.07650973364584153,-0.07650973364584153,-0.07650973364584153,100,RH,DorsAttnB,precentral,DorsAttnB,frontal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnB_SPL,-0.1951177937535965,-0.1951177937535965,-0.1951177937535965,100,RH,DorsAttnB,superior_parietal,DorsAttnB,parietal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnA_PFCd,-0.3152693976205676,-0.3152693976205676,-0.3152693976205676,100,RH,DorsAttnA,prefrontal,DorsAttnA,frontal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnA_SPL_1,-0.3395487304944671,-0.3395487304944671,-0.3395487304944671,100,RH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnA_SPL_2,-0.6707236229736641,-0.6707236229736641,-0.6707236229736641,100,RH,DorsAttnA,superior_parietal,DorsAttnA,parietal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_DorsAttnA_TempOcc,-0.4094012984704191,-0.4094012984704191,-0.4094012984704191,100,RH,DorsAttnA,temporo_occipital,DorsAttnA,temporal,fs8_thickness_kong200_17,DorsAttn,impaired_like
rh_17networks_RH_Aud_Ins,-0.6730311942573745,-0.6730311942573745,-0.6730311942573745,100,RH,Aud,insula,Aud,insula,fs8_thickness_kong200_17,Aud,impaired_like
rh_17networks_RH_Aud_ST,-0.5233556253445587,-0.5233556253445587,-0.5233556253445587,100,RH,Aud,auditory_superior_temporal,Aud,temporal,fs8_thickness_kong200_17,Aud,impaired_like
rh_17networks_RH_SomMotB_1,-0.3643235759656842,-0.3643235759656842,-0.3643235759656842,100,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotB_2,-0.18457916287266574,-0.18457916287266574,-0.18457916287266574,100,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotB_3,-0.31254983501474476,-0.31254983501474476,-0.31254983501474476,100,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotB_4,-0.2895439517282502,-0.2895439517282502,-0.2895439517282502,100,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotB_Ins,-0.4011426546469475,-0.4011426546469475,-0.4011426546469475,100,RH,SomMotB,insula,SomMotB,insula,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_1,-0.2547395873279214,-0.2547395873279214,-0.2547395873279214,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_2,-0.2008773364268179,-0.2008773364268179,-0.2008773364268179,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_3,-0.2124160614869494,-0.2124160614869494,-0.2124160614869494,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_4,-0.17196018416384526,-0.17196018416384526,-0.17196018416384526,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_5,-0.41160312402497223,-0.41160312402497223,-0.41160312402497223,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_6,-0.4243533109952649,-0.4243533109952649,-0.4243533109952649,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_7,-0.19658859552344551,-0.19658859552344551,-0.19658859552344551,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_8,-0.4667261696718311,-0.4667261696718311,-0.4667261696718311,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_9,-0.4674604856002991,-0.4674604856002991,-0.4674604856002991,100,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_SomMotA_Ins,-0.3837204689657186,-0.3837204689657186,-0.3837204689657186,100,RH,SomMotA,insula,SomMotA,insula,fs8_thickness_kong200_17,SomMot,impaired_like
rh_17networks_RH_VisualC_ExStr,-0.2754346324052749,-0.2754346324052749,-0.2754346324052749,100,RH,VisualC,visual_occipital,VisualC,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_ExStr,-0.4884065222562181,-0.4884065222562181,-0.4884065222562181,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_ExStrInf_1,-0.29856877458460973,-0.29856877458460973,-0.29856877458460973,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_ExStrInf_2,-0.36486764866832067,-0.36486764866832067,-0.36486764866832067,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_ExStrSup,-0.5432269649180701,-0.5432269649180701,-0.5432269649180701,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_Striate_1,0.0383549525514345,0.0383549525514345,0.0383549525514345,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualB_Striate_2,0.16224294107860493,0.16224294107860493,0.16224294107860493,100,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_ExStr_1,-0.5575718975788088,-0.5575718975788088,-0.5575718975788088,100,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_ExStr_2,-0.34239148690714843,-0.34239148690714843,-0.34239148690714843,100,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_ExStr_3,-0.4300550138864185,-0.4300550138864185,-0.4300550138864185,100,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_ExStr_4,-0.5760994533698784,-0.5760994533698784,-0.5760994533698784,100,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_SPL,-0.364544048260924,-0.364544048260924,-0.364544048260924,100,RH,VisualA,superior_parietal,VisualA,parietal,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_TempOcc_1,-0.38331331551651165,-0.38331331551651165,-0.38331331551651165,100,RH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,impaired_like
rh_17networks_RH_VisualA_TempOcc_2,-0.32994114584730516,-0.32994114584730516,-0.32994114584730516,100,RH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,impaired_like
